file_path,tiff_file,select,WSI_ID,label,fold
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_02/AI040T 40x_02_M022.tif,AI040T 40x_02_M022.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_02/AI040T 40x_02_M023.tif,AI040T 40x_02_M023.tif,True,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_02/AI040T 40x_02_M024.tif,AI040T 40x_02_M024.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_02/AI040T 40x_02_M025.tif,AI040T 40x_02_M025.tif,True,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_02/AI040T 40x_02_M026.tif,AI040T 40x_02_M026.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_02/AI040T 40x_02_M027.tif,AI040T 40x_02_M027.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_02/AI040T 40x_02_M028.tif,AI040T 40x_02_M028.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_02/AI040T 40x_02_M029.tif,AI040T 40x_02_M029.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_02/AI040T 40x_02_M030.tif,AI040T 40x_02_M030.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_02/AI040T 40x_02_M031.tif,AI040T 40x_02_M031.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_02/AI040T 40x_02_M032.tif,AI040T 40x_02_M032.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_02/AI040T 40x_02_M033.tif,AI040T 40x_02_M033.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_02/AI040T 40x_02_M034.tif,AI040T 40x_02_M034.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_02/AI040T 40x_02_M035.tif,AI040T 40x_02_M035.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M001.tif,AI040T 40x_03_M001.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M002.tif,AI040T 40x_03_M002.tif,True,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M003.tif,AI040T 40x_03_M003.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M004.tif,AI040T 40x_03_M004.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M005.tif,AI040T 40x_03_M005.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M006.tif,AI040T 40x_03_M006.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M007.tif,AI040T 40x_03_M007.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M008.tif,AI040T 40x_03_M008.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M009.tif,AI040T 40x_03_M009.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M010.tif,AI040T 40x_03_M010.tif,True,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M011.tif,AI040T 40x_03_M011.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M012.tif,AI040T 40x_03_M012.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M013.tif,AI040T 40x_03_M013.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M014.tif,AI040T 40x_03_M014.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M015.tif,AI040T 40x_03_M015.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M016.tif,AI040T 40x_03_M016.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M017.tif,AI040T 40x_03_M017.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M018.tif,AI040T 40x_03_M018.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M019.tif,AI040T 40x_03_M019.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M020.tif,AI040T 40x_03_M020.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M021.tif,AI040T 40x_03_M021.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M022.tif,AI040T 40x_03_M022.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M023.tif,AI040T 40x_03_M023.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M024.tif,AI040T 40x_03_M024.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M025.tif,AI040T 40x_03_M025.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M026.tif,AI040T 40x_03_M026.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M027.tif,AI040T 40x_03_M027.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M028.tif,AI040T 40x_03_M028.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M029.tif,AI040T 40x_03_M029.tif,False,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI040T 40x_03/AI040T 40x_03_M030.tif,AI040T 40x_03_M030.tif,True,AI040,0,1.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M001.tif,AI041T 40x_01_M001.tif,True,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M002.tif,AI041T 40x_01_M002.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M003.tif,AI041T 40x_01_M003.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M004.tif,AI041T 40x_01_M004.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M005.tif,AI041T 40x_01_M005.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M006.tif,AI041T 40x_01_M006.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M007.tif,AI041T 40x_01_M007.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M008.tif,AI041T 40x_01_M008.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M009.tif,AI041T 40x_01_M009.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M010.tif,AI041T 40x_01_M010.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M011.tif,AI041T 40x_01_M011.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M012.tif,AI041T 40x_01_M012.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M013.tif,AI041T 40x_01_M013.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M014.tif,AI041T 40x_01_M014.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M015.tif,AI041T 40x_01_M015.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M016.tif,AI041T 40x_01_M016.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M017.tif,AI041T 40x_01_M017.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M018.tif,AI041T 40x_01_M018.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M019.tif,AI041T 40x_01_M019.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M020.tif,AI041T 40x_01_M020.tif,True,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M021.tif,AI041T 40x_01_M021.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M022.tif,AI041T 40x_01_M022.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M023.tif,AI041T 40x_01_M023.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M024.tif,AI041T 40x_01_M024.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_01/AI041T 40x_01_M025.tif,AI041T 40x_01_M025.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M001.tif,AI041T 40x_02_M001.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M002.tif,AI041T 40x_02_M002.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M003.tif,AI041T 40x_02_M003.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M004.tif,AI041T 40x_02_M004.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M005.tif,AI041T 40x_02_M005.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M006.tif,AI041T 40x_02_M006.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M007.tif,AI041T 40x_02_M007.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M008.tif,AI041T 40x_02_M008.tif,True,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M009.tif,AI041T 40x_02_M009.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M010.tif,AI041T 40x_02_M010.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M011.tif,AI041T 40x_02_M011.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M012.tif,AI041T 40x_02_M012.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M013.tif,AI041T 40x_02_M013.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M014.tif,AI041T 40x_02_M014.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M015.tif,AI041T 40x_02_M015.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M016.tif,AI041T 40x_02_M016.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M017.tif,AI041T 40x_02_M017.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M018.tif,AI041T 40x_02_M018.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M019.tif,AI041T 40x_02_M019.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M020.tif,AI041T 40x_02_M020.tif,True,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M021.tif,AI041T 40x_02_M021.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M022.tif,AI041T 40x_02_M022.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M023.tif,AI041T 40x_02_M023.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M024.tif,AI041T 40x_02_M024.tif,True,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_02/AI041T 40x_02_M025.tif,AI041T 40x_02_M025.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M001.tif,AI041T 40x_03_M001.tif,True,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M002.tif,AI041T 40x_03_M002.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M003.tif,AI041T 40x_03_M003.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M004.tif,AI041T 40x_03_M004.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M005.tif,AI041T 40x_03_M005.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M006.tif,AI041T 40x_03_M006.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M007.tif,AI041T 40x_03_M007.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M008.tif,AI041T 40x_03_M008.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M009.tif,AI041T 40x_03_M009.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M010.tif,AI041T 40x_03_M010.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M011.tif,AI041T 40x_03_M011.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M012.tif,AI041T 40x_03_M012.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M013.tif,AI041T 40x_03_M013.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M014.tif,AI041T 40x_03_M014.tif,True,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M015.tif,AI041T 40x_03_M015.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M016.tif,AI041T 40x_03_M016.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M017.tif,AI041T 40x_03_M017.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M018.tif,AI041T 40x_03_M018.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M019.tif,AI041T 40x_03_M019.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M020.tif,AI041T 40x_03_M020.tif,True,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M021.tif,AI041T 40x_03_M021.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M022.tif,AI041T 40x_03_M022.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M023.tif,AI041T 40x_03_M023.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M024.tif,AI041T 40x_03_M024.tif,True,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI041T 40x_03/AI041T 40x_03_M025.tif,AI041T 40x_03_M025.tif,False,AI041,0,0.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M001.tif,AI042T 40x_01_M001.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M002.tif,AI042T 40x_01_M002.tif,True,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M003.tif,AI042T 40x_01_M003.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M004.tif,AI042T 40x_01_M004.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M005.tif,AI042T 40x_01_M005.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M006.tif,AI042T 40x_01_M006.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M007.tif,AI042T 40x_01_M007.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M008.tif,AI042T 40x_01_M008.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M009.tif,AI042T 40x_01_M009.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M010.tif,AI042T 40x_01_M010.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M011.tif,AI042T 40x_01_M011.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M012.tif,AI042T 40x_01_M012.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M013.tif,AI042T 40x_01_M013.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M014.tif,AI042T 40x_01_M014.tif,True,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M015.tif,AI042T 40x_01_M015.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M016.tif,AI042T 40x_01_M016.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M017.tif,AI042T 40x_01_M017.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M018.tif,AI042T 40x_01_M018.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M019.tif,AI042T 40x_01_M019.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M020.tif,AI042T 40x_01_M020.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M021.tif,AI042T 40x_01_M021.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M022.tif,AI042T 40x_01_M022.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M023.tif,AI042T 40x_01_M023.tif,True,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_01/AI042T 40x_01_M024.tif,AI042T 40x_01_M024.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_02/AI042T 40x_02_M001.tif,AI042T 40x_02_M001.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_02/AI042T 40x_02_M002.tif,AI042T 40x_02_M002.tif,True,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_02/AI042T 40x_02_M003.tif,AI042T 40x_02_M003.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_02/AI042T 40x_02_M004.tif,AI042T 40x_02_M004.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_02/AI042T 40x_02_M005.tif,AI042T 40x_02_M005.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_02/AI042T 40x_02_M006.tif,AI042T 40x_02_M006.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_02/AI042T 40x_02_M007.tif,AI042T 40x_02_M007.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_02/AI042T 40x_02_M008.tif,AI042T 40x_02_M008.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_02/AI042T 40x_02_M009.tif,AI042T 40x_02_M009.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_02/AI042T 40x_02_M010.tif,AI042T 40x_02_M010.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_02/AI042T 40x_02_M011.tif,AI042T 40x_02_M011.tif,True,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_02/AI042T 40x_02_M012.tif,AI042T 40x_02_M012.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_02/AI042T 40x_02_M013.tif,AI042T 40x_02_M013.tif,False,AI042,1,3.0
/data/RSNA/Nploid/20230309/20230307_midtiff_additional_AI031-80/AI042T 40x_02/AI042T 40x_02_M014.tif,AI042T 40x_02_M014.tif,True,AI042,1,3.0
